raceId,driverId,constructorId,rank,points,grid,position,positionOrder,positionText,firstLapChange,pitStops
64,21,4,8,3,5,6,6,6,1,
64,15,7,5,2,20,7,7,7,8,
64,32,9,12,1,12,8,8,8,2,
64,23,7,4,0,8,9,9,9,-11,
64,24,5,10,0,16,10,10,10,5,
64,14,9,13,0,10,11,11,11,-4,
64,26,5,11,0,19,12,12,12,4,
65,18,11,4,10,14,1,1,1,3,
65,37,1,2,8,4,2,2,2,1,
65,2,2,7,6,10,3,3,3,0,
65,22,11,3,5,3,4,4,4,1,
65,14,9,10,4,12,5,5,5,3,
65,23,7,5,3,6,6,6,6,-6,
65,13,6,1,2,2,7,7,7,-5,
65,30,6,11,1,11,8,8,8,7,
65,33,13,13,0,16,9,9,9,-2,
65,27,13,8,0,22,10,10,10,1,
65,26,5,9,0,20,11,11,11,5,
65,15,7,6,0,8,12,12,12,-6,
65,11,8,15,0,19,13,13,13,3,
67,30,6,2,10,2,1,1,1,0,
67,8,1,1,8,1,2,2,2,0,
67,9,2,4,6,6,3,3,3,3,
67,21,4,8,5,9,4,4,4,0,
67,18,11,7,4,5,5,5,5,0,
67,22,11,10,3,8,6,6,6,-2,
67,15,7,11,2,11,7,7,7,-1,
67,2,2,6,1,3,8,8,8,-3,
67,13,6,3,0,4,9,9,9,0,
67,17,3,12,0,19,10,10,10,5,
67,32,9,13,0,16,11,11,11,-2,
67,14,9,17,0,14,12,12,12,1,
67,26,5,18,0,15,13,13,13,0,
67,24,5,14,0,17,14,14,14,1,
67,23,7,16,0,13,15,15,15,-4,
67,11,8,21,0,21,16,16,16,-1,
67,27,14,20,0,18,17,17,17,-3,
68,30,6,2,10,6,1,1,1,0,
68,4,4,1,8,1,2,2,2,0,
68,21,4,6,6,2,3,3,3,0,
68,18,11,5,5,4,4,4,4,0,
68,37,1,3,4,7,5,5,5,0,
68,22,11,9,3,3,6,6,6,-2,
68,2,2,4,2,8,7,7,7,-1,
68,17,3,12,1,14,8,8,8,2,
68,14,9,15,0,12,9,9,9,1,
68,24,5,18,0,13,10,10,10,3,
68,3,3,14,0,15,11,11,11,2,
68,38,9,10,0,10,12,12,12,-10,
68,9,2,13,0,9,13,13,13,-8,
68,26,5,8,0,11,14,14,14,3,
68,27,14,17,0,22,15,15,15,0,
68,29,8,19,0,19,16,16,16,1,
69,4,4,1,10,5,1,1,1,1,
69,13,6,3,8,1,2,2,2,0,
69,21,4,7,6,6,3,3,3,-1,
69,18,11,5,5,7,4,4,4,1,
69,8,1,4,4,11,5,5,5,2,
69,15,7,9,3,4,6,6,6,-1,
69,23,7,8,2,3,7,7,7,0,
69,2,2,13,1,9,8,8,8,1,
69,9,2,6,0,12,9,9,9,1,
69,3,3,15,0,10,10,10,10,-2,
69,37,1,11,0,13,11,11,11,-1,
69,22,11,10,0,8,12,12,12,-2,
69,38,9,19,0,18,13,13,13,-2,
69,24,5,12,0,15,14,14,14,0,
69,11,8,17,0,20,15,15,15,1,
69,33,14,20,0,21,16,16,16,0,
69,29,8,21,0,22,17,17,17,0,
69,26,5,14,0,19,18,18,18,2,
70,13,6,2,10,1,1,1,1,0,
70,4,4,3,8,4,2,2,2,0,
70,18,11,4,6,14,3,3,3,4,
70,30,6,1,5,10,4,4,4,3,
70,8,1,6,4,2,5,5,5,0,
70,21,4,5,3,6,6,6,6,0,
70,22,11,8,2,5,7,7,7,0,
70,37,1,12,1,12,8,8,8,1,
70,9,2,14,0,9,9,9,9,0,
70,11,8,9,0,19,10,10,10,4,
70,26,5,13,0,16,11,11,11,2,
70,38,9,11,0,22,12,12,12,3,
70,24,5,10,0,15,13,13,13,2,
70,27,14,17,0,17,14,14,14,0,
70,33,14,16,0,21,15,15,15,1,
70,29,8,7,0,20,16,16,16,2,
70,2,2,15,0,8,17,17,17,-4,
71,21,4,2,10,1,1,1,1,0,
71,22,6,3,8,11,2,2,2,3,
71,4,4,1,6,13,3,3,3,3,
71,14,9,11,5,5,4,4,4,2,
71,17,3,8,4,3,5,5,5,-1,
71,31,1,7,3,9,6,6,6,2,
71,32,9,10,2,6,7,7,7,0,
71,8,1,4,1,10,8,8,8,-6,
71,15,7,14,0,2,9,9,9,0,
71,13,15,13,0,18,10,10,10,5,
71,18,16,5,0,8,,11,11,-3,
71,23,7,9,0,15,12,12,12,3,
71,35,15,15,0,4,13,13,13,-5,
71,11,16,16,0,20,,14,14,6,
71,39,17,17,0,12,15,15,15,-6,
71,33,17,18,0,14,16,16,16,-3,
71,40,18,19,0,16,17,17,17,-3,
72,4,4,4,10,1,1,1,1,0,
72,15,7,3,8,2,2,2,2,0,
72,2,3,2,6,10,3,3,3,2,
72,31,1,8,5,11,4,4,4,0,
72,23,7,7,4,5,5,5,5,0,
72,14,9,9,3,8,6,6,6,-1,
72,30,6,12,2,13,7,7,7,-1,
72,32,9,11,1,7,8,8,8,-3,
72,8,1,1,0,6,9,9,9,0,
72,13,15,13,0,14,10,10,10,1,
72,39,17,16,0,17,11,11,11,-1,
72,33,17,17,0,18,12,12,12,1,
72,27,18,19,0,19,13,13,13,0,
73,4,4,2,10,1,1,1,1,0,
73,15,7,4,8,3,2,2,2,0,
73,8,1,3,6,9,3,3,3,2,
73,23,7,6,5,6,4,4,4,0,
73,37,1,1,4,8,5,5,5,-1,
73,17,3,10,3,5,6,6,6,1,
73,13,15,12,2,12,7,7,7,0,
73,14,9,13,1,14,8,8,8,-2,
73,22,6,8,0,20,9,9,9,7,
73,33,17,15,0,16,10,10,10,-1,
73,35,15,14,0,15,11,11,11,1,
73,40,18,16,0,19,12,12,12,1,
73,27,18,17,0,18,13,13,13,-1,
74,4,4,4,10,2,1,1,1,0,
74,30,6,1,8,13,2,2,2,0,
74,25,1,3,6,7,3,3,3,0,
74,35,15,10,5,11,4,4,4,3,
74,15,7,11,4,5,5,5,5,1,
74,2,3,9,3,8,6,6,6,-2,
74,17,3,14,2,4,7,7,7,-1,
74,24,9,7,1,15,8,8,8,1,
74,23,7,13,0,10,9,9,9,-2,
74,13,15,8,0,18,10,10,10,0,
74,14,9,16,0,14,11,11,11,-1,
74,39,17,12,0,16,12,12,12,0,
74,33,17,17,0,17,13,13,13,0,
75,8,1,4,10,1,1,1,1,0,
75,4,4,5,8,3,2,2,2,1,
75,15,7,8,6,5,3,3,3,0,
75,23,7,6,5,4,4,4,4,1,
75,21,4,1,4,6,5,5,5,0,
75,17,3,9,3,2,6,6,6,-2,
75,31,1,3,2,7,7,7,7,-1,
75,14,9,11,1,9,8,8,8,0,
75,22,6,12,0,16,9,9,9,2,
75,2,3,7,0,17,10,10,10,5,
75,13,15,10,0,10,11,11,11,0,
75,33,17,14,0,18,12,12,12,2,
75,39,17,16,0,13,13,13,13,-2,
76,8,1,2,10,1,1,1,1,0,
76,2,3,9,8,6,2,2,2,0,
76,17,3,7,6,3,3,3,3,-2,
76,4,4,3,5,2,4,4,4,0,
76,31,1,10,4,16,5,5,5,4,
76,23,7,8,3,18,6,6,6,1,
76,30,6,1,2,8,7,7,7,0,
76,22,6,6,1,10,8,8,8,-1,
76,13,15,13,0,11,9,9,9,2,
76,15,7,5,0,5,10,10,10,1,
76,35,15,11,0,9,11,11,11,-1,
76,21,4,4,0,4,12,12,12,1,
76,33,17,17,0,15,13,13,13,-1,
76,27,18,16,0,14,14,14,14,-1,
77,4,4,1,10,6,1,1,1,1,
77,2,3,4,8,1,2,2,2,-1,
77,22,6,3,6,7,3,3,3,-2,
77,14,9,5,5,12,4,4,4,8,
77,30,6,6,4,10,5,5,5,-4,
77,21,4,7,3,9,6,6,6,-8,
77,31,1,10,2,5,7,7,7,-8,
77,15,7,9,1,4,8,8,8,1,
77,24,9,13,0,14,9,9,9,7,
77,18,16,12,0,13,10,10,10,5,
77,8,1,2,0,2,11,11,11,1,
77,11,16,11,0,16,12,12,12,-2,
77,35,15,15,0,15,13,13,13,3,
77,13,15,14,0,11,14,14,14,5,
77,33,17,17,0,17,15,15,15,7,
77,39,17,16,0,19,16,16,16,8,
77,27,18,18,0,20,17,17,17,4,
77,40,18,19,0,18,18,18,18,3,
78,8,1,1,10,7,1,1,1,2,
78,30,6,4,8,2,2,2,2,-4,
78,22,6,8,6,20,3,3,3,1,
78,13,15,13,5,11,4,4,4,2,
78,17,3,7,4,14,5,5,5,0,
78,23,7,10,3,10,6,6,6,-2,
78,14,9,16,2,12,7,7,7,1,
78,32,9,15,1,16,8,8,8,1,
78,35,15,12,0,8,9,9,9,-5,
78,33,17,18,0,18,10,10,10,-2,
78,27,18,19,0,15,11,11,11,-1,
80,4,4,2,10,1,1,1,1,0,
80,8,1,1,8,13,2,2,2,2,
80,30,6,7,6,3,3,3,3,0,
80,18,16,4,5,7,4,4,4,-1,
80,15,7,8,4,2,5,5,5,0,
80,21,4,5,3,6,6,6,6,0,
80,23,7,14,2,11,7,7,7,-1,
80,35,15,10,1,10,8,8,8,0,
80,22,6,12,0,5,9,9,9,1,
80,14,9,6,0,15,10,10,10,0,
80,11,16,11,0,4,11,11,11,-1,
80,17,3,15,0,12,12,12,12,-1,
80,33,17,16,0,19,13,13,13,0,
80,2,3,13,0,14,14,14,14,0,
80,39,17,17,0,17,15,15,15,1,
81,31,1,2,10,3,1,1,1,2,
81,4,4,4,8,1,2,2,2,-1,
81,8,1,1,6,12,3,3,3,4,
81,21,4,3,5,6,4,4,4,1,
81,18,16,7,4,2,5,5,5,-1,
81,30,6,5,3,9,6,6,6,2,
81,22,6,9,2,5,7,7,7,1,
81,23,7,6,1,8,8,8,8,-1,
81,15,7,8,0,4,9,9,9,-2,
81,13,15,10,0,16,10,10,10,1,
81,17,3,15,0,11,11,11,11,0,
81,2,3,16,0,14,12,12,12,1,
81,14,9,12,0,13,13,13,13,-1,
81,35,15,14,0,10,14,14,14,0,
81,32,9,13,0,15,15,15,15,3,
81,11,16,11,0,7,16,16,16,-13,
81,33,17,17,0,20,17,17,17,3,
81,27,18,19,0,18,18,18,18,0,
81,40,18,20,0,19,19,19,19,0,
82,4,4,2,10,3,1,1,1,1,
82,31,1,4,8,20,2,2,2,9,
82,18,16,3,6,2,3,3,3,-2,
82,21,4,5,5,4,4,4,4,-4,
82,30,6,7,4,5,5,5,5,2,
82,23,7,6,3,12,6,6,6,2,
82,14,9,8,2,11,7,7,7,5,
82,13,15,10,1,13,8,8,8,6,
82,32,9,9,0,10,9,9,9,1,
82,22,6,12,0,15,10,10,10,2,
82,2,3,13,0,7,11,11,11,2,
82,11,16,14,0,8,12,12,12,-10,
82,27,18,19,0,16,13,13,13,4,
82,15,7,11,0,9,14,14,14,-10,
82,35,15,16,0,14,15,15,15,-1,
82,39,17,18,0,19,16,16,16,3,
82,33,17,17,0,18,17,17,17,1,
82,38,18,20,0,17,18,18,18,3,
83,8,1,1,10,4,1,1,1,2,
83,30,6,3,8,1,2,2,2,0,
83,23,7,5,6,5,3,3,3,0,
83,15,7,4,5,3,4,4,4,-1,
83,18,16,8,4,8,5,5,5,2,
83,2,3,6,3,12,6,6,6,4,
83,17,3,9,2,16,7,7,7,2,
83,11,16,7,1,10,8,8,8,3,
83,21,4,10,0,9,9,9,9,0,
83,22,6,11,0,7,10,10,10,-6,
83,4,4,12,0,6,11,11,11,-4,
83,39,17,15,0,18,12,12,12,3,
83,33,17,16,0,20,13,13,13,2,
83,13,15,13,0,14,14,14,14,3,
85,31,1,2,10,1,1,1,1,0,
85,4,4,3,8,2,2,2,2,0,
85,21,4,4,6,8,3,3,3,0,
85,8,1,1,5,11,4,4,4,0,
85,15,7,5,4,5,5,5,5,0,
85,23,7,8,3,9,6,6,6,0,
85,42,3,6,2,16,7,7,7,2,
85,18,16,9,1,3,8,8,8,0,
85,13,15,11,0,15,9,9,9,3,
85,30,6,13,0,6,10,10,10,-1,
85,35,15,16,0,12,11,11,11,2,
85,22,6,12,0,7,12,12,12,1,
85,32,9,14,0,13,13,13,13,0,
85,17,3,7,0,14,14,14,14,-4,
85,14,9,15,0,10,15,15,15,-7,
85,11,16,10,0,4,16,16,16,0,
85,33,17,17,0,17,17,17,17,2,
85,38,18,20,0,18,18,18,18,2,
85,27,18,18,0,20,19,19,19,1,
85,39,17,19,0,19,20,20,20,-1,
86,8,1,6,10,2,1,1,1,0,
86,4,4,10,8,4,2,2,2,0,
86,18,16,5,6,8,3,3,3,1,
86,17,3,2,5,9,4,4,4,-1,
86,22,6,4,4,12,5,5,5,-2,
86,35,15,7,3,14,6,6,6,-2,
86,23,7,1,2,5,7,7,7,-3,
86,33,17,17,1,19,8,8,8,2,
86,32,9,3,0,16,9,9,9,3,
86,13,15,16,0,7,10,10,10,-2,
86,39,17,8,0,20,11,11,11,2,
86,27,18,20,0,18,12,12,12,-2,
86,38,18,19,0,17,13,13,13,-2,
86,31,1,9,0,1,14,14,14,0,
86,42,3,15,0,15,15,15,15,0,
87,31,1,2,10,2,1,1,1,0,
87,8,1,1,8,5,2,2,2,2,
87,4,4,3,6,1,3,3,3,0,
87,30,6,4,5,7,4,4,4,3,
87,21,4,5,4,3,5,5,5,-2,
87,22,6,6,3,9,6,6,6,1,
87,18,16,10,2,4,7,7,7,-2,
87,23,7,9,1,10,8,8,8,1,
87,32,9,11,0,6,9,9,9,-1,
87,11,16,14,0,19,10,10,10,8,
87,13,15,13,0,8,11,11,11,-2,
87,35,15,12,0,20,12,12,12,3,
87,15,7,7,0,17,13,13,13,2,
87,27,18,17,0,16,14,14,14,2,
87,39,17,15,0,15,15,15,15,3,
88,8,1,1,10,17,1,1,1,5,
88,21,4,3,8,3,2,2,2,1,
88,4,4,2,6,16,3,3,3,8,
88,17,3,7,5,7,4,4,4,2,
88,18,16,4,4,2,5,5,5,-1,
88,14,9,8,3,6,6,6,6,2,
88,30,6,5,2,14,7,7,7,7,
88,23,7,6,1,1,8,8,8,0,
88,32,9,12,0,4,9,9,9,-2,
88,13,15,10,0,10,10,10,10,-1,
88,22,6,9,0,9,11,11,11,-10,
88,35,15,11,0,8,12,12,12,-1,
88,33,17,14,0,20,13,13,13,5,
88,38,18,17,0,15,14,14,14,-2,
88,39,17,15,0,11,15,15,15,-2,
88,27,18,16,0,13,16,16,16,-1,
89,4,4,2,10,1,1,1,1,0,
89,8,1,1,8,3,2,2,2,0,
89,23,7,5,6,9,3,3,3,1,
89,21,4,3,5,2,4,4,4,0,
89,32,9,4,4,14,5,5,5,1,
89,13,15,6,3,11,6,6,6,0,
89,17,3,7,2,10,7,7,7,1,
89,18,16,12,1,4,8,8,8,-1,
89,14,9,10,0,7,9,9,9,1,
89,35,15,11,0,16,10,10,10,1,
89,33,17,17,0,19,11,11,11,3,
89,22,6,13,0,8,12,12,12,1,
89,42,3,9,0,13,13,13,13,-1,
89,38,18,18,0,20,14,14,14,2,
89,15,7,14,0,12,15,15,15,2,
89,27,18,19,0,18,16,16,16,-1,
90,30,6,1,10,1,1,1,1,0,
90,22,6,2,8,2,2,2,2,0,
90,4,4,3,6,5,3,3,3,2,
90,23,3,5,5,8,4,4,4,2,
90,31,3,4,4,3,5,5,5,-4,
90,18,16,7,3,4,6,6,6,0,
90,15,4,9,2,9,7,7,7,4,
90,14,1,11,1,12,8,8,8,2,
90,11,16,8,0,7,9,9,9,-2,
90,21,15,10,0,14,10,10,10,0,
90,32,19,16,0,19,11,11,11,1,
90,43,7,15,0,13,12,12,12,0,
90,44,7,14,0,18,13,13,13,-1,
90,45,17,18,0,16,14,14,14,0,
91,30,6,2,10,1,1,1,1,0,
91,31,3,1,8,4,2,2,2,1,
91,18,16,3,6,6,3,3,3,0,
91,22,6,6,5,3,4,4,4,1,
91,15,4,4,4,8,5,5,5,3,
91,14,1,9,3,9,6,6,6,2,
91,4,4,10,2,19,7,7,7,9,
91,13,15,13,1,11,8,8,8,-1,
91,43,7,12,0,10,9,9,9,-4,
91,32,19,16,0,13,10,10,10,-2,
91,21,15,14,0,12,11,11,11,-4,
91,44,7,11,0,14,12,12,12,-4,
91,45,17,18,0,18,13,13,13,-2,
91,46,18,19,0,16,14,14,14,-1,
91,11,16,8,0,20,15,15,15,9,
91,47,18,20,0,17,16,16,16,-2,
92,30,6,1,10,1,1,1,1,0,
92,22,6,4,8,2,2,2,2,0,
92,18,16,5,6,6,3,3,3,-1,
92,15,4,8,5,7,4,4,4,1,
92,11,16,7,4,5,5,5,5,1,
92,4,4,2,3,16,6,6,6,-3,
92,23,3,3,2,4,7,7,7,-1,
92,17,19,10,1,14,8,8,8,4,
92,44,7,13,0,8,9,9,9,0,
92,43,7,11,0,9,10,10,10,-4,
92,21,15,12,0,11,11,11,11,0,
92,13,15,15,0,13,12,12,12,1,
92,31,3,6,0,3,13,13,13,0,
92,32,19,14,0,12,14,14,14,-3,
92,2,17,16,0,18,15,15,15,2,
92,45,17,18,0,15,16,16,16,-2,
92,46,18,20,0,17,17,17,17,-3,
93,30,6,1,10,2,1,1,1,0,
93,18,16,2,8,1,2,2,2,0,
93,31,3,6,6,3,3,3,3,0,
93,4,4,3,5,6,4,4,4,-3,
93,15,4,4,4,9,5,5,5,2,
93,22,6,7,3,4,6,6,6,-2,
93,23,3,5,2,5,7,7,7,0,
93,8,1,9,1,20,8,8,8,5,
93,21,15,10,0,18,9,9,9,4,
93,13,15,12,0,12,10,10,10,0,
93,44,7,11,0,13,11,11,11,2,
93,14,1,14,0,11,12,12,12,-9,
93,17,19,13,0,8,13,13,13,0,
93,32,19,17,0,14,14,14,14,-2,
93,47,18,19,0,19,15,15,15,0,
93,11,16,8,0,7,16,16,16,3,
94,30,6,1,10,1,1,1,1,-1,
94,22,6,5,8,5,2,2,2,0,
94,15,4,6,6,4,3,3,3,3,
94,4,4,3,5,8,4,4,4,2,
94,11,16,4,4,3,5,5,5,0,
94,23,3,8,3,6,6,6,6,-3,
94,21,15,13,2,12,7,7,7,1,
94,18,16,2,1,14,8,8,8,0,
94,13,15,10,0,17,9,9,9,2,
94,14,1,16,0,10,10,10,10,2,
94,8,1,11,0,13,11,11,11,3,
94,17,19,9,0,9,12,12,12,-3,
94,43,7,14,0,11,13,13,13,-2,
95,15,4,2,10,1,1,1,1,0,
95,18,16,3,8,2,2,2,2,-1,
95,22,6,6,6,6,3,3,3,-1,
95,31,3,5,5,9,4,4,4,0,
95,13,15,10,4,16,5,5,5,2,
95,43,7,8,3,15,6,6,6,3,
95,2,17,13,2,17,7,7,7,2,
95,44,7,9,1,13,8,8,8,-5,
95,47,18,19,0,19,9,9,9,0,
95,23,3,12,0,12,10,10,10,-1,
96,30,6,1,10,1,1,1,1,0,
96,22,6,3,8,7,2,2,2,2,
96,18,16,4,6,5,3,3,3,-1,
96,15,4,6,5,3,4,4,4,-4,
96,4,4,5,4,6,5,5,5,3,
96,21,15,7,3,19,6,6,6,5,
96,17,19,10,2,14,7,7,7,1,
96,31,3,8,1,8,8,8,8,-7,
96,13,15,14,0,16,9,9,9,-2,
96,2,17,11,0,13,10,10,10,2,
96,44,7,13,0,10,11,11,11,2,
96,32,19,16,0,12,12,12,12,2,
96,45,17,15,0,15,13,13,13,3,
96,46,18,18,0,20,14,14,14,4,
96,47,18,17,0,17,15,15,15,0,
97,30,6,2,10,6,1,1,1,1,
97,22,6,1,8,7,2,2,2,0,
97,18,16,5,6,2,3,3,3,0,
97,21,15,9,5,11,4,4,4,-1,
97,8,1,7,4,8,5,5,5,2,
97,14,1,10,3,9,6,6,6,-7,
97,10,17,16,2,16,7,7,7,5,
97,2,17,14,1,15,8,8,8,5,
97,32,19,13,0,10,9,9,9,-3,
97,47,18,18,0,18,10,10,10,4,
99,30,6,1,10,2,1,1,1,0,
99,4,4,2,8,1,2,2,2,0,
99,22,6,6,6,10,3,3,3,1,
99,15,4,9,5,5,4,4,4,2,
99,18,16,5,4,4,5,5,5,0,
99,14,1,10,3,3,6,6,6,-2,
99,8,1,3,2,9,7,7,7,2,
99,31,3,8,1,6,8,8,8,0,
99,17,19,4,0,12,9,9,9,2,
99,48,3,7,0,8,10,10,10,-3,
99,32,19,13,0,13,11,11,11,0,
99,21,15,11,0,15,12,12,12,-1,
99,13,15,16,0,16,13,13,13,2,
99,43,7,14,0,11,14,14,14,-1,
99,44,7,15,0,14,15,15,15,-6,
99,2,17,18,0,17,16,16,16,0,
99,45,17,17,0,18,17,17,17,3,
99,46,18,19,0,19,18,18,18,1,
100,30,6,1,10,4,1,1,1,0,
100,8,1,4,8,1,2,2,2,0,
100,22,6,2,6,2,3,3,3,0,
100,18,16,3,5,3,4,4,4,0,
100,31,3,6,4,7,5,5,5,-1,
100,21,15,5,3,20,6,6,6,3,
100,14,1,10,2,6,7,7,7,0,
100,17,19,12,1,9,8,8,8,0,
100,13,15,9,0,10,9,9,9,0,
100,4,4,8,0,16,10,10,10,2,
100,11,16,14,0,8,11,11,11,1,
100,48,3,7,0,11,12,12,12,0,
100,43,7,13,0,12,13,13,13,0,
100,32,19,15,0,13,14,14,14,-2,
100,2,17,16,0,15,15,15,15,-1,
100,46,18,19,0,18,16,16,16,-1,
101,30,6,2,10,1,1,1,1,0,
101,18,16,3,8,13,2,2,2,1,
101,4,4,5,6,5,3,3,3,3,
101,14,1,8,5,4,4,4,4,-1,
101,31,3,7,4,2,5,5,5,-5,
101,17,19,11,3,11,6,6,6,5,
101,42,3,10,2,10,7,7,7,2,
101,11,16,9,1,8,8,8,8,-1,
101,21,15,15,0,14,9,9,9,1,
101,32,19,13,0,12,10,10,10,2,
101,15,4,6,0,6,11,11,11,2,
101,22,6,12,0,7,12,12,12,-13,
101,13,15,17,0,16,13,13,13,1,
101,44,7,4,0,9,14,14,14,-10,
101,45,17,16,0,17,15,15,15,3,
101,47,18,20,0,20,16,16,16,3,
101,46,18,19,0,19,17,17,17,1,
102,30,6,1,10,1,1,1,1,0,
102,22,6,2,8,2,2,2,2,0,
102,4,4,3,6,5,3,3,3,2,
102,31,3,7,5,7,4,4,4,3,
102,18,16,4,4,4,5,5,5,-1,
102,11,16,10,3,3,6,6,6,-5,
102,42,3,5,2,6,7,7,7,-4,
102,21,15,9,1,8,8,8,8,-1,
102,14,1,11,0,12,9,9,9,1,
102,17,19,8,0,11,10,10,10,-1,
102,44,7,12,0,13,11,11,11,-2,
102,2,17,13,0,16,12,12,12,3,
102,32,19,17,0,14,13,13,13,0,
102,46,18,19,0,19,14,14,14,1,
102,47,18,20,0,18,15,15,15,-2,
103,8,1,1,10,10,1,1,1,5,
103,30,6,2,8,2,2,2,2,-2,
103,22,6,3,6,6,3,3,3,-8,
103,13,15,13,5,8,4,4,4,-4,
103,21,15,9,4,5,5,5,5,-2,
103,32,19,11,3,13,6,6,6,4,
103,14,1,7,2,4,7,7,7,1,
103,44,7,14,1,9,8,8,8,-7,
103,15,4,5,0,1,9,9,9,0,
103,41,7,12,0,20,10,10,10,10,
103,2,17,15,0,16,11,11,11,1,
104,22,6,1,10,1,1,1,1,0,
104,30,6,2,8,3,2,2,2,-12,
104,18,16,6,6,6,3,3,3,1,
104,11,16,5,5,5,4,4,4,-1,
104,31,3,10,4,2,5,5,5,-1,
104,14,1,9,3,10,6,6,6,-6,
104,42,3,3,2,8,7,7,7,-11,
104,21,15,4,1,15,8,8,8,2,
104,17,19,12,0,12,9,9,9,1,
104,15,4,7,0,9,10,10,10,1,
104,41,7,14,0,11,11,11,11,1,
104,13,15,11,0,16,12,12,12,9,
104,32,19,15,0,14,13,13,13,5,
104,2,17,17,0,20,14,14,14,2,
104,47,18,18,0,19,15,15,15,2,
105,22,6,2,10,1,1,1,1,0,
105,18,16,4,8,3,2,2,2,-2,
105,8,1,3,6,2,3,3,3,0,
105,4,4,10,5,6,4,4,4,3,
105,31,3,5,4,10,5,5,5,-2,
105,11,16,8,3,18,6,6,6,4,
105,21,15,7,2,7,7,7,7,1,
105,13,15,6,1,4,8,8,8,0,
105,14,1,11,0,9,9,9,9,1,
105,17,19,15,0,11,10,10,10,1,
105,35,4,17,0,12,11,11,11,1,
105,30,6,1,0,20,12,12,12,0,
105,2,17,14,0,14,13,13,13,1,
105,44,7,13,0,8,14,14,14,-9,
105,10,17,16,0,16,15,15,15,0,
105,47,18,20,0,19,16,16,16,1,
106,30,6,2,10,1,1,1,1,0,
106,23,3,3,8,2,2,2,2,0,
106,18,16,7,6,5,3,3,3,2,
106,11,16,5,5,4,4,4,4,0,
106,4,4,12,4,11,5,5,5,1,
106,8,1,10,3,12,6,6,6,1,
106,31,3,6,2,13,7,7,7,1,
106,21,15,8,1,7,8,8,8,-2,
106,13,15,4,0,19,9,9,9,1,
106,35,4,16,0,9,10,10,10,1,
106,15,7,14,0,6,11,11,11,1,
106,32,19,15,0,14,12,12,12,-2,
106,2,17,17,0,16,13,13,13,1,
106,44,7,13,0,10,14,14,14,-4,
106,10,17,18,0,17,15,15,15,0,
106,46,18,19,0,18,16,16,16,-1,
107,31,3,1,10,2,1,1,1,-3,
107,8,1,2,8,3,2,2,2,2,
107,22,6,3,6,1,3,3,3,-1,
107,4,4,9,5,8,4,4,4,-7,
107,23,3,5,4,7,5,5,5,0,
107,11,16,7,3,6,6,6,6,0,
107,30,6,4,2,18,7,7,7,8,
107,13,15,8,1,4,8,8,8,0,
107,21,15,6,0,10,9,9,9,-8,
107,35,4,10,0,13,10,10,10,-3,
107,14,1,12,0,12,11,11,11,-5,
107,15,7,11,0,9,12,12,12,1,
107,41,7,14,0,14,13,13,13,3,
107,32,19,13,0,15,14,14,14,6,
107,10,17,16,0,17,15,15,15,3,
107,47,18,17,0,19,16,16,16,-1,
107,46,18,18,0,20,17,17,17,1,
108,14,1,,10,11,1,1,1,1,
108,31,3,,8,3,2,2,2,-1,
108,8,1,,6,15,3,3,3,-2,
108,30,6,,5,1,4,4,4,0,
108,15,4,,4,12,5,5,5,3,
108,49,15,,3,4,6,6,6,-1,
108,4,4,,2,10,7,7,7,2,
108,23,3,,1,9,8,8,8,-4,
108,35,16,,0,6,9,9,9,-1,
108,18,16,,0,8,10,10,10,2,
108,50,18,,0,20,11,11,11,0,
109,8,1,,10,7,1,1,1,3,
109,22,6,,8,5,2,2,2,-1,
109,4,4,,6,1,3,3,3,0,
109,23,3,,5,17,4,4,4,8,
109,15,4,,4,2,5,5,5,-11,
109,30,6,,3,3,6,6,6,-9,
109,18,16,,2,9,7,7,7,4,
109,2,15,,1,6,8,8,8,3,
109,49,15,,0,13,9,9,9,-2,
109,52,17,,0,20,10,10,10,9,
109,43,7,,0,11,11,11,11,-3,
109,31,3,,0,8,12,12,12,-8,
109,50,18,,0,18,13,13,13,0,
110,21,17,,10,8,1,1,1,0,
110,8,1,,8,4,2,2,2,0,
110,4,4,,6,10,3,3,3,0,
110,14,1,,5,2,4,4,4,0,
110,49,15,,4,14,5,5,5,-4,
110,35,16,,3,13,6,6,6,0,
110,23,3,,2,6,7,7,7,0,
110,15,4,,1,5,8,8,8,0,
110,17,19,,0,3,9,9,9,0,
110,43,7,,0,18,10,10,10,4,
111,30,6,,10,1,1,1,1,-1,
111,8,1,,8,6,2,2,2,1,
111,22,6,,6,3,3,3,3,0,
111,23,3,,5,2,4,4,4,1,
111,14,1,,4,12,5,5,5,4,
111,4,4,,3,8,6,6,6,2,
111,31,3,,2,4,7,7,7,0,
111,18,16,,1,9,8,8,8,-1,
111,44,7,,0,10,9,9,9,3,
111,2,15,,0,11,10,10,10,2,
111,49,15,,0,14,11,11,11,-2,
111,43,7,,0,13,12,12,12,1,
111,15,4,,0,16,13,13,13,2,
111,42,19,,0,15,14,14,14,-5,
111,21,17,,0,17,15,15,15,2,
112,30,6,,10,1,1,1,1,0,
112,4,4,,8,3,2,2,2,0,
112,22,6,,6,2,3,3,3,0,
112,31,3,,5,9,4,4,4,3,
112,23,3,,4,7,5,5,5,3,
112,43,7,,3,13,6,6,6,5,
112,17,19,,2,12,7,7,7,-5,
112,52,17,,1,15,8,8,8,3,
